Country Name,Country Code,Series,Series Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Albania,ALB,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8974,..,..,..,..,..,..,30488,..,..,22830,19064,..,..,..,..,..,17818,..,..
Albania,ALB,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.71298,..,..,..,..,..,..,95.93864,..,..,96.8453,97.24697,..,..,..,..,..,98.14115,..,..
Albania,ALB,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.25227,..,..,..,..,..,..,94.68181,..,..,95.69148,96.13607,..,..,..,..,..,97.76112,..,..
Albania,ALB,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.18761,..,..,..,..,..,..,97.3062,..,..,98.00816,98.35261,..,..,..,..,..,98.51362,..,..
Albania,ALB,"Elderly illiterate population, 65+ years, both sexes (number)",UIS.LP.AG65,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16403,..,..,..,..,..,..,56885,..,..,43948,40384,..,..,..,..,..,26323,..,..
Albania,ALB,"Elderly illiterate population, 65+ years, female (number)",UIS.LP.AG65.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12232,..,..,..,..,..,..,41604,..,..,34184,27451,..,..,..,..,..,16828,..,..
Albania,ALB,"Elderly illiterate population, 65+ years, male (number)",UIS.LP.AG65.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4171,..,..,..,..,..,..,15281,..,..,9764,12933,..,..,..,..,..,9495,..,..
Albania,ALB,"Elderly literacy rate, population 65+ years, male (%)",UIS.LR.AG65.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.21558,..,..,..,..,..,..,89.32328,..,..,93.78969,91.99064,..,..,..,..,..,95.01833,..,..
Albania,ALB,"Elderly literacy rate, population 65+ years, female (%)",UIS.LR.AG65.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,89.69593,..,..,..,..,..,..,72.19945,..,..,79.32745,83.88708,..,..,..,..,..,91.81642,..,..
Albania,ALB,"Elderly literacy rate, population 65+ years, both sexes (%)",UIS.LR.AG65,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92.74214,..,..,..,..,..,..,80.36283,..,..,86.29597,86.91226,..,..,..,..,..,93.35639,..,..
Albania,ALB,"Population of compulsory school age, both sexes (number)",UIS.SAP.CE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,544810,545542,544896,541406,533278,522753,510490,496935,481920,463643,445733,428067,410569,392874,422200,396400,373626,354190,337495,322714,311126,302886,..
Albania,ALB,Female primary school age children out-of-school (%),SE.LPV.PRIM.OOS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,Primary school age children out-of-school (%),SE.LPV.PRIM.OOS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,Male primary school age children out-of-school (%),SE.LPV.PRIM.OOS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Proportion of children aged 24-59 months who are developmentally on track in health, learning and psychosocial well-being, both sexes (%)",UIS.ONTRACK.THREE.DOMAINS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.2,..,..,..,..,..,..,..
Algeria,DZA,"Proportion of children aged 24-59 months who are developmentally on track in health, learning and psychosocial well-being, female (%)",UIS.ONTRACK.THREE.DOMAINS.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73.6,..,..,..,..,..,..,..
Algeria,DZA,"Proportion of children aged 24-59 months who are developmentally on track in health, learning and psychosocial well-being, male (%)",UIS.ONTRACK.THREE.DOMAINS.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67,..,..,..,..,..,..,..
Algeria,DZA,"Proportion of children aged 24-59 months who are developmentally on track in health, learning and psychosocial well-being, adjusted gender parity index (GPIA)",UIS.ONTRACK.THREE.DOMAINS.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.08967,..,..,..,..,..,..,..
Algeria,DZA,"Proportion of students at the end of primary achieving at least a minimum proficiency level in mathematics, adjusted gender parity index (GPIA)",UIS.MATH.PRIMARY.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Proportion of students at the end of primary education achieving at least a minimum proficiency level in mathematics, both sexes (%)",UIS.MATH.PRIMARY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Proportion of students at the end of primary education achieving at least a minimum proficiency level in mathematics, female (%)",UIS.MATH.PRIMARY.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Proportion of students at the end of primary education achieving at least a minimum proficiency level in mathematics, male (%)",UIS.MATH.PRIMARY.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Proportion of students at the end of primary education achieving at least a minimum proficiency level in reading, both sexes (%)",UIS.READ.PRIMARY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Proportion of students at the end of primary education achieving at least a minimum proficiency level in reading, female (%)",UIS.READ.PRIMARY.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Proportion of students at the end of primary education achieving at least a minimum proficiency level in reading, male (%)",UIS.READ.PRIMARY.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Proportion of students at the end of primary achieving at least a minimum proficiency level in reading, adjusted gender parity index (GPIA)",UIS.READ.PRIMARY.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Proportion of students at the end of lower secondary achieving at least a minimum proficiency level in mathematics, adjusted gender parity index (GPIA)",UIS.MATH.LOWERSEC.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.15606,..,..,..,..,..
Algeria,DZA,"Proportion of students at the end of lower secondary achieving at least a minimum proficiency level in reading, adjusted gender parity index (GPIA)",UIS.READ.LOWERSEC.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.45564,..,..,..,..,..
Algeria,DZA,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, both sexes (%)",UIS.MATH.LOWERSEC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.04324,..,..,..,..,..
Algeria,DZA,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, female (%)",UIS.MATH.LOWERSEC.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.7498,..,..,..,..,..
Algeria,DZA,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, male (%)",UIS.MATH.LOWERSEC.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.51152,..,..,..,..,..
Algeria,DZA,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, urban areas, both sexes (%)",UIS.MATH.LOWERSEC.URBAN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in reading, both sexes (%)",UIS.READ.LOWERSEC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.03063,..,..,..,..,..
Algeria,DZA,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in reading, female (%)",UIS.READ.LOWERSEC.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.67634,..,..,..,..,..
Algeria,DZA,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in reading, male (%)",UIS.READ.LOWERSEC.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.06583,..,..,..,..,..
Algeria,DZA,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,7.18201,6.59742,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.33702,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,2387.54678,2793.69374,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7416.33862,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Youth literacy rate, population 15-24 years, female (%)",SE.ADT.1524.LT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62.21148,..,..,..,..,..,..,..,..,..,..,..,..,..,..,86.13399,..,..,..,89.13824,..,91.73993,..,..,..,..,..,..,..,..,..,97.25216,..,..
Algeria,DZA,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,74.32727,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.13721,..,..,..,91.77964,..,93.76733,..,..,..,..,..,..,..,..,..,97.42652,..,..
Algeria,DZA,"Youth literacy rate, population 15-24 years, male (%)",SE.ADT.1524.LT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,86.23009,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94.05754,..,..,..,94.38148,..,95.74706,..,..,..,..,..,..,..,..,..,97.59406,..,..
Algeria,DZA,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,893842,..,..,..,..,..,..,..,..,..,..,..,..,..,..,499888,..,..,..,406995,..,309022,..,..,..,..,..,..,..,..,..,81738,..,..
Algeria,DZA,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1234011,..,..,..,..,..,..,..,..,..,..,..,..,..,..,721781,..,..,..,625222,..,473503,..,..,..,..,..,..,..,..,..,156217,..,..
Algeria,DZA,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,340169,..,..,..,..,..,..,..,..,..,..,..,..,..,..,221893,..,..,..,218227,..,164481,..,..,..,..,..,..,..,..,..,74480,..,..
Algeria,DZA,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6612798,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6555476,..,..,..,6573832,..,6251950,..,..,..,..,..,..,..,..,..,5484148,..,..
Algeria,DZA,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4203742,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4282775,..,..,..,4307461,..,4053705,..,..,..,..,..,..,..,..,..,3618525,..,..
Algeria,DZA,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2409056,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2272701,..,..,..,2266372,..,2198244,..,..,..,..,..,..,..,..,..,1865624,..,..
Algeria,DZA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49.63088,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69.8735,..,..,..,72.64868,..,75.13605,..,..,..,..,..,..,..,..,..,81.40784,..,..
Algeria,DZA,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.83992,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60.07508,..,..,..,63.91879,..,67.54875,..,..,..,..,..,..,..,..,..,75.32297,..,..
Algeria,DZA,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63.37743,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79.18669,..,..,..,81.28404,..,82.61584,..,..,..,..,..,..,..,..,..,87.42296,..,..
Algeria,DZA,"Elderly illiterate population, 65+ years, both sexes (number)",UIS.LP.AG65,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,710399,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1249578,..,..,..,1438789,..,1472517,..,..,..,..,..,..,..,..,..,1786580,..,..
Algeria,DZA,"Elderly illiterate population, 65+ years, female (number)",UIS.LP.AG65.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,419928,..,..,..,..,..,..,..,..,..,..,..,..,..,..,716037,..,..,..,844530,..,865530,..,..,..,..,..,..,..,..,..,1102070,..,..
Algeria,DZA,"Elderly illiterate population, 65+ years, male (number)",UIS.LP.AG65.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,290471,..,..,..,..,..,..,..,..,..,..,..,..,..,..,533541,..,..,..,594259,..,606987,..,..,..,..,..,..,..,..,..,684509,..,..
Algeria,DZA,"Elderly literacy rate, population 65+ years, male (%)",UIS.LR.AG65.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.10371,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.4375,..,..,..,26.24506,..,30.12364,..,..,..,..,..,..,..,..,..,47.88923,..,..
Algeria,DZA,"Elderly literacy rate, population 65+ years, female (%)",UIS.LR.AG65.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.42435,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.36398,..,..,..,4.84991,..,9.1492,..,..,..,..,..,..,..,..,..,19.74525,..,..
Algeria,DZA,"Elderly literacy rate, population 65+ years, both sexes (%)",UIS.LR.AG65,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.68495,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.67492,..,..,..,15.72782,..,19.54882,..,..,..,..,..,..,..,..,..,33.50483,..,..
Algeria,DZA,"Population of compulsory school age, both sexes (number)",UIS.SAP.CE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7719036,7728586,7707138,7652211,7583109,7468024,7311797,7123620,6915035,6709113,6503628,6309007,6143457,6024845,5946678,5957337,6057064,6235230,6472672,6753475,7067878,7410377,7766182
Algeria,DZA,Female primary school age children out-of-school (%),SE.LPV.PRIM.OOS.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.09397888183594,..,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,Primary school age children out-of-school (%),SE.LPV.PRIM.OOS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.12113952636719,..,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,Male primary school age children out-of-school (%),SE.LPV.PRIM.OOS.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.18795013427734,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Proportion of children aged 24-59 months who are developmentally on track in health, learning and psychosocial well-being, both sexes (%)",UIS.ONTRACK.THREE.DOMAINS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Proportion of children aged 24-59 months who are developmentally on track in health, learning and psychosocial well-being, female (%)",UIS.ONTRACK.THREE.DOMAINS.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Proportion of children aged 24-59 months who are developmentally on track in health, learning and psychosocial well-being, male (%)",UIS.ONTRACK.THREE.DOMAINS.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Proportion of children aged 24-59 months who are developmentally on track in health, learning and psychosocial well-being, adjusted gender parity index (GPIA)",UIS.ONTRACK.THREE.DOMAINS.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Proportion of students at the end of primary achieving at least a minimum proficiency level in mathematics, adjusted gender parity index (GPIA)",UIS.MATH.PRIMARY.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Proportion of students at the end of primary education achieving at least a minimum proficiency level in mathematics, both sexes (%)",UIS.MATH.PRIMARY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Proportion of students at the end of primary education achieving at least a minimum proficiency level in mathematics, female (%)",UIS.MATH.PRIMARY.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Proportion of students at the end of primary education achieving at least a minimum proficiency level in mathematics, male (%)",UIS.MATH.PRIMARY.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Proportion of students at the end of primary education achieving at least a minimum proficiency level in reading, both sexes (%)",UIS.READ.PRIMARY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Proportion of students at the end of primary education achieving at least a minimum proficiency level in reading, female (%)",UIS.READ.PRIMARY.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Proportion of students at the end of primary education achieving at least a minimum proficiency level in reading, male (%)",UIS.READ.PRIMARY.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Proportion of students at the end of primary achieving at least a minimum proficiency level in reading, adjusted gender parity index (GPIA)",UIS.READ.PRIMARY.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Proportion of students at the end of lower secondary achieving at least a minimum proficiency level in mathematics, adjusted gender parity index (GPIA)",UIS.MATH.LOWERSEC.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
